Data,Reservatorio,Ni­vel,Precipitacao,Vazao,Cota Real,Cota area Volume,Vazao Defluente
2022-06-05 19:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-05 20:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-05 20:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-05 21:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-05 21:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-05 22:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-05 22:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-05 23:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-05 23:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 00:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 00:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 01:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 01:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 02:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 02:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 03:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 03:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 04:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 04:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 05:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 05:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 06:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 06:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 07:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 07:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 08:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 09:00:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 09:30:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 10:00:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 10:30:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 11:00:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 11:30:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 12:00:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 12:30:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 13:00:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 13:30:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 14:00:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 14:30:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 15:00:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 15:30:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 16:00:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 16:30:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 17:00:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 18:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 18:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 19:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-04 21:30:00,UHE JEQUITINHONHA,1.46,0,96.62,,,
2022-06-04 22:00:00,UHE JEQUITINHONHA,1.47,0,97.92,,,
2022-06-04 22:30:00,UHE JEQUITINHONHA,1.47,0,97.92,,,
2022-06-04 23:00:00,UHE JEQUITINHONHA,1.47,0,97.92,,,
2022-06-04 23:30:00,UHE JEQUITINHONHA,1.47,0,97.92,,,
2022-06-05 00:00:00,UHE JEQUITINHONHA,1.48,0,99.22,,,
2022-06-05 00:30:00,UHE JEQUITINHONHA,1.48,0,99.22,,,
2022-06-05 01:00:00,UHE JEQUITINHONHA,1.48,0,99.22,,,
2022-06-05 01:30:00,UHE JEQUITINHONHA,1.48,0,99.22,,,
2022-06-05 02:00:00,UHE JEQUITINHONHA,1.48,0,99.22,,,
2022-06-05 02:30:00,UHE JEQUITINHONHA,1.48,0,99.22,,,
2022-06-05 03:00:00,UHE JEQUITINHONHA,1.48,0,99.22,,,
2022-06-05 03:30:00,UHE JEQUITINHONHA,1.49,0.2,100.54,,,
2022-06-05 04:00:00,UHE JEQUITINHONHA,1.49,0,100.54,,,
2022-06-05 04:30:00,UHE JEQUITINHONHA,1.49,0,100.54,,,
2022-06-05 05:00:00,UHE JEQUITINHONHA,1.5,0,101.86,,,
2022-06-05 05:30:00,UHE JEQUITINHONHA,1.5,0,101.86,,,
2022-06-05 06:00:00,UHE JEQUITINHONHA,1.51,0,103.18,,,
2022-06-05 06:30:00,UHE JEQUITINHONHA,1.51,0,103.18,,,
2022-06-05 07:00:00,UHE JEQUITINHONHA,1.51,0,103.18,,,
2022-06-05 07:30:00,UHE JEQUITINHONHA,1.51,0,103.18,,,
2022-06-05 08:00:00,UHE JEQUITINHONHA,1.51,0,103.18,,,
2022-06-05 08:30:00,UHE JEQUITINHONHA,1.5,0,101.86,,,
2022-06-05 09:00:00,UHE JEQUITINHONHA,1.5,0,101.86,,,
2022-06-05 09:30:00,UHE JEQUITINHONHA,1.5,0,101.86,,,
2022-06-05 10:00:00,UHE JEQUITINHONHA,1.49,0,100.54,,,
2022-06-05 10:30:00,UHE JEQUITINHONHA,1.49,0,100.54,,,
2022-06-05 11:00:00,UHE JEQUITINHONHA,1.48,0,99.22,,,
2022-06-05 11:30:00,UHE JEQUITINHONHA,1.46,0,96.62,,,
2022-06-05 12:00:00,UHE JEQUITINHONHA,1.44,0,94.06,,,
2022-06-05 12:30:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-06-05 13:00:00,UHE JEQUITINHONHA,1.39,0,87.78,,,
2022-06-05 13:30:00,UHE JEQUITINHONHA,1.4,0,89.02,,,
2022-06-05 14:00:00,UHE JEQUITINHONHA,1.38,0,86.55,,,
2022-06-05 14:30:00,UHE JEQUITINHONHA,1.38,0,86.55,,,
2022-06-05 15:00:00,UHE JEQUITINHONHA,1.39,0,87.78,,,
2022-06-05 15:30:00,UHE JEQUITINHONHA,1.39,0,87.78,,,
2022-06-05 16:00:00,UHE JEQUITINHONHA,1.4,0,89.02,,,
2022-06-05 16:30:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-06-05 17:00:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-06-05 17:30:00,UHE JEQUITINHONHA,1.42,0,91.52,,,
2022-06-05 18:00:00,UHE JEQUITINHONHA,1.45,0,95.34,,,
2022-06-05 18:30:00,UHE JEQUITINHONHA,1.45,0,95.34,,,
2022-06-05 19:00:00,UHE JEQUITINHONHA,1.46,0,96.62,,,
2022-06-05 19:30:00,UHE JEQUITINHONHA,1.47,0,97.92,,,
2022-06-05 20:00:00,UHE JEQUITINHONHA,1.48,0,99.22,,,
2022-06-05 20:30:00,UHE JEQUITINHONHA,1.49,0,100.54,,,
2022-06-05 21:00:00,UHE JEQUITINHONHA,1.49,0,100.54,,,
2022-06-05 21:30:00,UHE JEQUITINHONHA,1.5,0,101.86,,,
2022-06-05 22:00:00,UHE JEQUITINHONHA,1.51,0,103.18,,,
2022-06-05 22:30:00,UHE JEQUITINHONHA,1.51,0,103.18,,,
2022-06-05 23:00:00,UHE JEQUITINHONHA,1.52,0,104.52,,,
2022-06-05 23:30:00,UHE JEQUITINHONHA,1.52,0,104.52,,,
2022-06-06 00:00:00,UHE JEQUITINHONHA,1.53,0,105.86,,,
2022-06-06 00:30:00,UHE JEQUITINHONHA,1.53,0,105.86,,,
2022-06-06 01:00:00,UHE JEQUITINHONHA,1.53,0,105.86,,,
2022-06-06 01:30:00,UHE JEQUITINHONHA,1.54,0,107.22,,,
2022-06-06 02:00:00,UHE JEQUITINHONHA,1.54,0,107.22,,,
2022-06-06 02:30:00,UHE JEQUITINHONHA,1.54,0,107.22,,,
2022-06-06 03:00:00,UHE JEQUITINHONHA,1.54,0,107.22,,,
2022-06-06 03:30:00,UHE JEQUITINHONHA,1.55,0,108.58,,,
2022-06-06 04:00:00,UHE JEQUITINHONHA,1.55,0,108.58,,,
2022-06-06 04:30:00,UHE JEQUITINHONHA,1.55,0,108.58,,,
2022-06-06 05:00:00,UHE JEQUITINHONHA,1.55,0,108.58,,,
2022-06-06 05:30:00,UHE JEQUITINHONHA,1.55,0,108.58,,,
2022-06-06 06:00:00,UHE JEQUITINHONHA,1.55,0,108.58,,,
2022-06-06 06:30:00,UHE JEQUITINHONHA,1.54,0,107.22,,,
2022-06-06 07:00:00,UHE JEQUITINHONHA,1.54,0,107.22,,,
2022-06-06 07:30:00,UHE JEQUITINHONHA,1.54,0,107.22,,,
2022-06-06 08:00:00,UHE JEQUITINHONHA,1.54,0,107.22,,,
2022-06-06 20:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 20:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 21:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 08:30:00,UHE JEQUITINHONHA,1.52,0,104.52,,,
2022-06-06 09:00:00,UHE JEQUITINHONHA,1.5,0,101.86,,,
2022-06-06 09:30:00,UHE JEQUITINHONHA,1.48,0,99.22,,,
2022-06-06 10:00:00,UHE JEQUITINHONHA,1.46,0,96.62,,,
2022-06-06 10:30:00,UHE JEQUITINHONHA,1.44,0,94.06,,,
2022-06-06 11:00:00,UHE JEQUITINHONHA,1.42,0,91.52,,,
2022-06-06 11:30:00,UHE JEQUITINHONHA,1.4,0,89.02,,,
2022-06-04 21:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-04 22:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-04 22:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-04 23:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-04 23:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 00:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 00:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 01:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 01:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 02:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 02:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 03:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 03:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 04:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 04:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 05:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 05:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 06:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 06:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 07:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 07:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 08:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 08:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 09:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 09:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 10:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 10:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 11:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 11:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 12:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 12:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 13:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 13:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 14:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 14:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 15:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 15:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 16:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 16:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 17:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-05 17:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 18:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 18:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 19:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 19:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 20:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 20:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 21:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 21:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 22:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 22:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 23:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-05 23:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 00:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 00:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 01:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 01:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 02:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 02:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 03:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 03:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 04:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 12:30:00,UHE JEQUITINHONHA,1.33,0,80.52,,,
2022-06-06 13:00:00,UHE JEQUITINHONHA,1.3,0,77,,,
2022-06-06 13:30:00,UHE JEQUITINHONHA,1.29,0,75.84,,,
2022-06-06 14:00:00,UHE JEQUITINHONHA,1.3,0,77,,,
2022-06-06 14:30:00,UHE JEQUITINHONHA,1.3,0,77,,,
2022-06-06 15:00:00,UHE JEQUITINHONHA,1.3,0,77,,,
2022-06-06 15:30:00,UHE JEQUITINHONHA,1.32,0,79.34,,,
2022-06-06 16:00:00,UHE JEQUITINHONHA,1.33,0,80.52,,,
2022-06-06 16:30:00,UHE JEQUITINHONHA,1.34,0,81.71,,,
2022-06-06 17:00:00,UHE JEQUITINHONHA,1.37,0,85.33,,,
2022-06-06 17:30:00,UHE JEQUITINHONHA,1.37,0,85.33,,,
2022-06-06 18:00:00,UHE JEQUITINHONHA,1.39,0,87.78,,,
2022-06-06 18:30:00,UHE JEQUITINHONHA,1.4,0,89.02,,,
2022-06-06 19:00:00,UHE JEQUITINHONHA,1.41,0,90.27,,,
2022-06-06 19:30:00,UHE JEQUITINHONHA,1.42,0,91.52,,,
2022-06-06 20:00:00,UHE JEQUITINHONHA,1.42,0,91.52,,,
2022-06-06 20:30:00,UHE JEQUITINHONHA,1.44,0,94.06,,,
2022-06-06 04:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 05:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 05:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 06:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 06:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 07:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 07:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 08:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 08:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 09:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 09:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 10:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 10:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-06 11:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-06 11:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-06 12:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 12:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-06 13:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 13:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 14:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-06 14:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-06 15:00:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-06 15:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-06 16:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 16:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 17:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 17:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 18:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 19:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 19:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 20:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 20:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 22:00:00,UHE CORONEL MURTA,1.41,0,93.33,,,
2022-06-06 22:30:00,UHE CORONEL MURTA,1.41,0,93.33,,,
2022-06-06 23:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-06-06 23:30:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-06-07 00:00:00,UHE CORONEL MURTA,1.43,0,95.66,,,
2022-06-07 00:30:00,UHE CORONEL MURTA,1.44,0,96.84,,,
2022-06-07 01:00:00,UHE CORONEL MURTA,1.45,0,98.03,,,
2022-06-07 01:30:00,UHE CORONEL MURTA,1.46,0,99.22,,,
2022-06-06 08:30:00,UHE CORONEL MURTA,1.47,0,100.42,,,
2022-06-06 17:30:00,UHE CORONEL MURTA,1.39,0,91.02,,,
2022-06-06 21:00:00,UHE CORONEL MURTA,1.4,0,92.17,,,
2022-06-06 21:30:00,UHE CORONEL MURTA,1.4,0,92.17,,,
2022-06-07 02:00:00,UHE CORONEL MURTA,1.46,0,99.22,,,
2022-06-07 02:30:00,UHE CORONEL MURTA,1.45,0,98.03,,,
2022-06-07 03:00:00,UHE CORONEL MURTA,1.45,0,98.03,,,
2022-06-07 03:30:00,UHE CORONEL MURTA,1.44,0,96.84,,,
2022-06-07 04:00:00,UHE CORONEL MURTA,1.44,0,96.84,,,
2022-06-07 04:30:00,UHE CORONEL MURTA,1.43,0,95.66,,,
2022-06-07 05:00:00,UHE CORONEL MURTA,1.42,0,94.49,,,
2022-06-07 05:30:00,UHE CORONEL MURTA,1.41,0,93.33,,,
2022-06-07 06:00:00,UHE CORONEL MURTA,1.41,0,93.33,,,
2022-06-07 06:30:00,UHE CORONEL MURTA,1.4,0,92.17,,,
2022-06-07 07:00:00,UHE CORONEL MURTA,1.39,0,91.02,,,
2022-06-07 07:30:00,UHE CORONEL MURTA,1.39,0,91.02,,,
2022-06-06 08:30:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-06 18:30:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-06 21:00:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-06 21:30:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-06 22:00:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-06 22:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-06-06 23:00:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-06 23:30:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-07 00:00:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-07 00:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-06-07 01:00:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-07 01:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-06-07 02:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-06-07 02:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-06-07 03:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-06-07 03:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-06-07 04:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-06-07 04:30:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-07 05:00:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-07 05:30:00,UHE ARAÇUAI,0.69,0,23,,,
2022-06-07 06:00:00,UHE ARAÇUAI,0.69,0,23,,,
2022-06-07 06:30:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-07 07:00:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-07 07:30:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-06 08:30:00,UHE ITAPEBI BARRAMENTO,109.47,0,,109.47,1614.7,
2022-06-06 10:00:00,UHE ITAPEBI BARRAMENTO,109.47,0,,109.47,1614.7,40
2022-06-06 21:30:00,UHE ITAPEBI BARRAMENTO,109.48,0,,109.48,1615.26,
2022-06-06 22:00:00,UHE ITAPEBI BARRAMENTO,109.48,0,,109.48,1615.26,39
2022-06-06 22:30:00,UHE ITAPEBI BARRAMENTO,109.49,0,,109.49,1615.82,
2022-06-06 23:00:00,UHE ITAPEBI BARRAMENTO,109.49,0,,109.49,1615.82,38
2022-06-06 23:30:00,UHE ITAPEBI BARRAMENTO,109.49,0,,109.49,1615.82,
2022-06-07 00:00:00,UHE ITAPEBI BARRAMENTO,109.49,0,,109.49,1615.82,38
2022-06-07 00:30:00,UHE ITAPEBI BARRAMENTO,109.49,0,,109.49,1615.82,
2022-06-07 01:00:00,UHE ITAPEBI BARRAMENTO,109.49,0,,109.49,1615.82,37
2022-06-07 01:30:00,UHE ITAPEBI BARRAMENTO,109.49,0,,109.49,1615.82,
2022-06-07 02:00:00,UHE ITAPEBI BARRAMENTO,109.49,0,,109.49,1615.82,37
2022-06-07 02:30:00,UHE ITAPEBI BARRAMENTO,109.5,0,,109.5,1616.39,
2022-06-07 03:00:00,UHE ITAPEBI BARRAMENTO,109.5,0,,109.5,1616.39,37
2022-06-07 03:30:00,UHE ITAPEBI BARRAMENTO,109.5,0,,109.5,1616.39,
2022-06-07 04:00:00,UHE ITAPEBI BARRAMENTO,109.5,0,,109.5,1616.39,36
2022-06-07 04:30:00,UHE ITAPEBI BARRAMENTO,109.51,0,,109.51,1616.95,
2022-06-07 05:00:00,UHE ITAPEBI BARRAMENTO,109.5,0,,109.5,1616.39,37
2022-06-07 05:30:00,UHE ITAPEBI BARRAMENTO,109.5,0,,109.5,1616.39,
2022-06-07 06:00:00,UHE ITAPEBI BARRAMENTO,109.51,0,,109.51,1616.95,36
2022-06-07 06:30:00,UHE ITAPEBI BARRAMENTO,109.51,0,,109.51,1616.95,
2022-06-07 07:00:00,UHE ITAPEBI BARRAMENTO,109.52,0,,109.52,1617.51,36
2022-06-07 07:30:00,UHE ITAPEBI BARRAMENTO,109.51,0,,109.51,1616.95,
2022-06-07 08:00:00,UHE ITAPEBI BARRAMENTO,109.51,0,,109.51,1616.95,
2022-06-06 08:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 17:30:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-06 19:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 21:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 22:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 22:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 23:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 23:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 00:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 00:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 01:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 01:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 02:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 02:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 03:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 03:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 04:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 04:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 05:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 05:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 06:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 06:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 07:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 07:30:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-07 08:00:00,UHE SALTO DA DIVISA,4.07,0,123.63,,,
2022-06-06 12:00:00,UHE JEQUITINHONHA,1.37,0,85.33,,,
2022-06-06 21:00:00,UHE JEQUITINHONHA,1.45,0,95.34,,,
2022-06-06 21:30:00,UHE JEQUITINHONHA,1.45,0,95.34,,,
2022-06-06 22:00:00,UHE JEQUITINHONHA,1.46,0,96.62,,,
2022-06-06 22:30:00,UHE JEQUITINHONHA,1.47,0,97.92,,,
2022-06-06 23:00:00,UHE JEQUITINHONHA,1.47,0,97.92,,,
2022-06-06 23:30:00,UHE JEQUITINHONHA,1.48,0,99.22,,,
2022-06-07 00:00:00,UHE JEQUITINHONHA,1.49,0,100.54,,,
2022-06-07 00:30:00,UHE JEQUITINHONHA,1.49,0,100.54,,,
2022-06-07 01:00:00,UHE JEQUITINHONHA,1.49,0,100.54,,,
2022-06-07 01:30:00,UHE JEQUITINHONHA,1.5,0,101.86,,,
2022-06-07 02:00:00,UHE JEQUITINHONHA,1.5,0,101.86,,,
2022-06-07 02:30:00,UHE JEQUITINHONHA,1.51,0,103.18,,,
2022-06-07 03:00:00,UHE JEQUITINHONHA,1.51,0,103.18,,,
2022-06-07 03:30:00,UHE JEQUITINHONHA,1.52,0,104.52,,,
2022-06-07 04:00:00,UHE JEQUITINHONHA,1.52,0,104.52,,,
2022-06-07 04:30:00,UHE JEQUITINHONHA,1.52,0,104.52,,,
2022-06-07 05:00:00,UHE JEQUITINHONHA,1.52,0,104.52,,,
2022-06-07 05:30:00,UHE JEQUITINHONHA,1.52,0,104.52,,,
2022-06-07 06:00:00,UHE JEQUITINHONHA,1.52,0,104.52,,,
2022-06-07 06:30:00,UHE JEQUITINHONHA,1.53,0,105.86,,,
